month;mort_pad_att;UF;capital;regiao
2013 Aug;1,64;CE;Fortaleza;Nordeste
2013 Sep;1,87;CE;Fortaleza;Nordeste
2013 Oct;1,19;CE;Fortaleza;Nordeste
2013 Nov;1,35;CE;Fortaleza;Nordeste
2013 Dec;1,44;CE;Fortaleza;Nordeste
2014 Jan;1,6;CE;Fortaleza;Nordeste
2014 Feb;1,81;CE;Fortaleza;Nordeste
2014 Mar;1,06;CE;Fortaleza;Nordeste
2014 Apr;1,76;CE;Fortaleza;Nordeste
2014 May;1,59;CE;Fortaleza;Nordeste
2014 Jun;1,41;CE;Fortaleza;Nordeste
2014 Jul;1,72;CE;Fortaleza;Nordeste
2014 Aug;1,71;CE;Fortaleza;Nordeste
2014 Sep;1,61;CE;Fortaleza;Nordeste
2014 Oct;1,66;CE;Fortaleza;Nordeste
2014 Nov;1,28;CE;Fortaleza;Nordeste
2014 Dec;1,42;CE;Fortaleza;Nordeste
2015 Jan;1,2;CE;Fortaleza;Nordeste
2015 Feb;1,4;CE;Fortaleza;Nordeste
2015 Mar;0,97;CE;Fortaleza;Nordeste
2015 Apr;0,74;CE;Fortaleza;Nordeste
2015 May;1,16;CE;Fortaleza;Nordeste
2015 Jun;1,08;CE;Fortaleza;Nordeste
2015 Jul;1,12;CE;Fortaleza;Nordeste
2015 Aug;0,97;CE;Fortaleza;Nordeste
2015 Sep;1,38;CE;Fortaleza;Nordeste
2015 Oct;1,36;CE;Fortaleza;Nordeste
2015 Nov;1,29;CE;Fortaleza;Nordeste
2015 Dec;1,33;CE;Fortaleza;Nordeste
2016 Jan;1,28;CE;Fortaleza;Nordeste
2016 Feb;0,96;CE;Fortaleza;Nordeste
2016 Mar;1,33;CE;Fortaleza;Nordeste
2016 Apr;0,77;CE;Fortaleza;Nordeste
2016 May;1,21;CE;Fortaleza;Nordeste
2016 Jun;0,98;CE;Fortaleza;Nordeste
2016 Jul;1,31;CE;Fortaleza;Nordeste
2016 Aug;1,07;CE;Fortaleza;Nordeste
2016 Sep;1,06;CE;Fortaleza;Nordeste
2016 Oct;1,18;CE;Fortaleza;Nordeste
2016 Nov;0,93;CE;Fortaleza;Nordeste
2016 Dec;1,39;CE;Fortaleza;Nordeste
2017 Jan;1,32;CE;Fortaleza;Nordeste
2017 Feb;0,72;CE;Fortaleza;Nordeste
2017 Mar;0,89;CE;Fortaleza;Nordeste
2017 Apr;0,79;CE;Fortaleza;Nordeste
2017 May;0,61;CE;Fortaleza;Nordeste
2017 Jun;1,11;CE;Fortaleza;Nordeste
2017 Jul;1,31;CE;Fortaleza;Nordeste
2017 Aug;1,22;CE;Fortaleza;Nordeste
2017 Sep;0,86;CE;Fortaleza;Nordeste
2017 Oct;0,82;CE;Fortaleza;Nordeste
2017 Nov;0,95;CE;Fortaleza;Nordeste
2017 Dec;0,92;CE;Fortaleza;Nordeste
2018 Jan;0,79;CE;Fortaleza;Nordeste
2018 Feb;0,57;CE;Fortaleza;Nordeste
2018 Mar;0,71;CE;Fortaleza;Nordeste
2018 Apr;0,57;CE;Fortaleza;Nordeste
2018 May;0,91;CE;Fortaleza;Nordeste
2018 Jun;0,53;CE;Fortaleza;Nordeste
2018 Jul;0,61;CE;Fortaleza;Nordeste
2018 Aug;0,95;CE;Fortaleza;Nordeste
2018 Sep;1;CE;Fortaleza;Nordeste
2018 Oct;0,95;CE;Fortaleza;Nordeste
2018 Nov;0,98;CE;Fortaleza;Nordeste
2018 Dec;0,66;CE;Fortaleza;Nordeste
2019 Jan;0,76;CE;Fortaleza;Nordeste
2019 Feb;0,63;CE;Fortaleza;Nordeste
2019 Mar;0,71;CE;Fortaleza;Nordeste
2019 Apr;0,62;CE;Fortaleza;Nordeste
2019 May;0,34;CE;Fortaleza;Nordeste
2019 Jun;0,63;CE;Fortaleza;Nordeste
2019 Jul;0,35;CE;Fortaleza;Nordeste
2019 Aug;0,69;CE;Fortaleza;Nordeste
2019 Sep;0,48;CE;Fortaleza;Nordeste
2019 Oct;0,49;CE;Fortaleza;Nordeste
2019 Nov;0,56;CE;Fortaleza;Nordeste
2019 Dec;0,25;CE;Fortaleza;Nordeste
2020 Jan;0,62;CE;Fortaleza;Nordeste
2020 Feb;0,63;CE;Fortaleza;Nordeste
2020 Mar;0,63;CE;Fortaleza;Nordeste
2020 Apr;0,5;CE;Fortaleza;Nordeste
2020 May;0,52;CE;Fortaleza;Nordeste
2020 Jun;0,46;CE;Fortaleza;Nordeste
2020 Jul;0,47;CE;Fortaleza;Nordeste
2020 Aug;0,84;CE;Fortaleza;Nordeste
2020 Sep;0,68;CE;Fortaleza;Nordeste
2020 Oct;0,63;CE;Fortaleza;Nordeste
2020 Nov;0,94;CE;Fortaleza;Nordeste
2020 Dec;0,97;CE;Fortaleza;Nordeste
2000 Jan;1,58;RN;Natal;Nordeste
2000 Feb;1,35;RN;Natal;Nordeste
2000 Mar;0,31;RN;Natal;Nordeste
2000 Apr;0,8;RN;Natal;Nordeste
2000 May;0,45;RN;Natal;Nordeste
2000 Jun;1,07;RN;Natal;Nordeste
2000 Jul;0,63;RN;Natal;Nordeste
2000 Aug;0,92;RN;Natal;Nordeste
2000 Sep;0,75;RN;Natal;Nordeste
2000 Oct;0,34;RN;Natal;Nordeste
2000 Nov;0,17;RN;Natal;Nordeste
2000 Dec;0,99;RN;Natal;Nordeste
2001 Jan;0,6;RN;Natal;Nordeste
2001 Feb;0,99;RN;Natal;Nordeste
2001 Mar;0,18;RN;Natal;Nordeste
2001 Apr;0,61;RN;Natal;Nordeste
2001 May;1,68;RN;Natal;Nordeste
2001 Jun;0,32;RN;Natal;Nordeste
2001 Jul;1,44;RN;Natal;Nordeste
2001 Aug;0,31;RN;Natal;Nordeste
2001 Sep;0,49;RN;Natal;Nordeste
2001 Oct;0,45;RN;Natal;Nordeste
2001 Nov;1,43;RN;Natal;Nordeste
2001 Dec;1,22;RN;Natal;Nordeste
2002 Jan;1,26;RN;Natal;Nordeste
2002 Feb;0,49;RN;Natal;Nordeste
2002 Mar;1,23;RN;Natal;Nordeste
2002 Apr;1,24;RN;Natal;Nordeste
2002 May;0,87;RN;Natal;Nordeste
2002 Jun;1,16;RN;Natal;Nordeste
2002 Jul;0,71;RN;Natal;Nordeste
2002 Aug;0,75;RN;Natal;Nordeste
2002 Sep;0,17;RN;Natal;Nordeste
2002 Oct;1,05;RN;Natal;Nordeste
2002 Nov;0,87;RN;Natal;Nordeste
2002 Dec;1,6;RN;Natal;Nordeste
2003 Jan;0,11;RN;Natal;Nordeste
2003 Feb;0,32;RN;Natal;Nordeste
2003 Mar;1,33;RN;Natal;Nordeste
2003 Apr;1,06;RN;Natal;Nordeste
2003 May;0,64;RN;Natal;Nordeste
2003 Jun;0,52;RN;Natal;Nordeste
2003 Jul;0,5;RN;Natal;Nordeste
2003 Aug;0,88;RN;Natal;Nordeste
2003 Sep;0,43;RN;Natal;Nordeste
2003 Oct;1,04;RN;Natal;Nordeste
2003 Nov;0,66;RN;Natal;Nordeste
2003 Dec;0,65;RN;Natal;Nordeste
2004 Jan;0,31;RN;Natal;Nordeste
2004 Feb;1,8;RN;Natal;Nordeste
2004 Mar;0,66;RN;Natal;Nordeste
2004 Apr;0,57;RN;Natal;Nordeste
2004 May;0,52;RN;Natal;Nordeste
2004 Jun;0,83;RN;Natal;Nordeste
2004 Jul;0,81;RN;Natal;Nordeste
2004 Aug;0,82;RN;Natal;Nordeste
2004 Sep;1,23;RN;Natal;Nordeste
2004 Oct;1,22;RN;Natal;Nordeste
2004 Nov;0,29;RN;Natal;Nordeste
2004 Dec;2,67;RN;Natal;Nordeste
2005 Jan;1,11;RN;Natal;Nordeste
2005 Feb;0,74;RN;Natal;Nordeste
2005 Mar;1,17;RN;Natal;Nordeste
2005 Apr;1,39;RN;Natal;Nordeste
2005 May;0,9;RN;Natal;Nordeste
2005 Jun;0,27;RN;Natal;Nordeste
2005 Jul;0;RN;Natal;Nordeste
2005 Aug;0,56;RN;Natal;Nordeste
2005 Sep;0,81;RN;Natal;Nordeste
2005 Oct;1,06;RN;Natal;Nordeste
2005 Nov;0,76;RN;Natal;Nordeste
2005 Dec;0,9;RN;Natal;Nordeste
2006 Jan;0,26;RN;Natal;Nordeste
2006 Feb;0,89;RN;Natal;Nordeste
2006 Mar;0,99;RN;Natal;Nordeste
2006 Apr;0,64;RN;Natal;Nordeste
2006 May;0,12;RN;Natal;Nordeste
2006 Jun;0,65;RN;Natal;Nordeste
2006 Jul;0,52;RN;Natal;Nordeste
2006 Aug;0,53;RN;Natal;Nordeste
2006 Sep;0,38;RN;Natal;Nordeste
2006 Oct;0,74;RN;Natal;Nordeste
2006 Nov;0,91;RN;Natal;Nordeste
2006 Dec;1,29;RN;Natal;Nordeste
2007 Jan;1,12;RN;Natal;Nordeste
2007 Feb;0,76;RN;Natal;Nordeste
2007 Mar;1;RN;Natal;Nordeste
2007 Apr;0,77;RN;Natal;Nordeste
2007 May;0,38;RN;Natal;Nordeste
2007 Jun;0,77;RN;Natal;Nordeste
2007 Jul;0,79;RN;Natal;Nordeste
2007 Aug;0,37;RN;Natal;Nordeste
2007 Sep;0,68;RN;Natal;Nordeste
2007 Oct;0,77;RN;Natal;Nordeste
2007 Nov;0,38;RN;Natal;Nordeste
2007 Dec;0,5;RN;Natal;Nordeste
2008 Jan;1,6;RN;Natal;Nordeste
2008 Feb;1,1;RN;Natal;Nordeste
2008 Mar;0,37;RN;Natal;Nordeste
2008 Apr;0,86;RN;Natal;Nordeste
2008 May;0,49;RN;Natal;Nordeste
2008 Jun;0,36;RN;Natal;Nordeste
2008 Jul;0,49;RN;Natal;Nordeste
2008 Aug;0,74;RN;Natal;Nordeste
2008 Sep;0,62;RN;Natal;Nordeste
2008 Oct;1,01;RN;Natal;Nordeste
2008 Nov;1,09;RN;Natal;Nordeste
2008 Dec;0,72;RN;Natal;Nordeste
2009 Jan;0,83;RN;Natal;Nordeste
2009 Feb;0,25;RN;Natal;Nordeste
2009 Mar;1,25;RN;Natal;Nordeste
2009 Apr;0,95;RN;Natal;Nordeste
2009 May;0,36;RN;Natal;Nordeste
2009 Jun;0,13;RN;Natal;Nordeste
2009 Jul;0,85;RN;Natal;Nordeste
2009 Aug;0,38;RN;Natal;Nordeste
2009 Sep;0,74;RN;Natal;Nordeste
2009 Oct;1,73;RN;Natal;Nordeste
2009 Nov;0,85;RN;Natal;Nordeste
2009 Dec;0,6;RN;Natal;Nordeste
2010 Jan;1,67;RN;Natal;Nordeste
2010 Feb;0,36;RN;Natal;Nordeste
2010 Mar;1,08;RN;Natal;Nordeste
2010 Apr;0,99;RN;Natal;Nordeste
2010 May;1,68;RN;Natal;Nordeste
2010 Jun;1,08;RN;Natal;Nordeste
2010 Jul;0,72;RN;Natal;Nordeste
2010 Aug;0,83;RN;Natal;Nordeste
2010 Sep;1,56;RN;Natal;Nordeste
2010 Oct;0,86;RN;Natal;Nordeste
2010 Nov;0,6;RN;Natal;Nordeste
2010 Dec;0,59;RN;Natal;Nordeste
2011 Jan;0,35;RN;Natal;Nordeste
2011 Feb;0,84;RN;Natal;Nordeste
2011 Mar;1,18;RN;Natal;Nordeste
2011 Apr;0,12;RN;Natal;Nordeste
2011 May;1,76;RN;Natal;Nordeste
2011 Jun;0,57;RN;Natal;Nordeste
2011 Jul;0,48;RN;Natal;Nordeste
2011 Aug;0,47;RN;Natal;Nordeste
2011 Sep;0,58;RN;Natal;Nordeste
2011 Oct;1,17;RN;Natal;Nordeste
2011 Nov;0,81;RN;Natal;Nordeste
2011 Dec;0,47;RN;Natal;Nordeste
2012 Jan;0,95;RN;Natal;Nordeste
2012 Feb;0,94;RN;Natal;Nordeste
2012 Mar;0,34;RN;Natal;Nordeste
2012 Apr;1,41;RN;Natal;Nordeste
2012 May;0,46;RN;Natal;Nordeste
2012 Jun;0,71;RN;Natal;Nordeste
2012 Jul;0,23;RN;Natal;Nordeste
2012 Aug;0,95;RN;Natal;Nordeste
2012 Sep;0,57;RN;Natal;Nordeste
2012 Oct;1,04;RN;Natal;Nordeste
2012 Nov;0,34;RN;Natal;Nordeste
2012 Dec;0,8;RN;Natal;Nordeste
2013 Jan;0,25;RN;Natal;Nordeste
2013 Feb;1,27;RN;Natal;Nordeste
2013 Mar;0,36;RN;Natal;Nordeste
2013 Apr;0,57;RN;Natal;Nordeste
2013 May;0,34;RN;Natal;Nordeste
2013 Jun;1,47;RN;Natal;Nordeste
2013 Jul;0,7;RN;Natal;Nordeste
2013 Aug;0,79;RN;Natal;Nordeste
2013 Sep;0,23;RN;Natal;Nordeste
2013 Oct;1,01;RN;Natal;Nordeste
2013 Nov;1,03;RN;Natal;Nordeste
2013 Dec;0,79;RN;Natal;Nordeste
2014 Jan;0,22;RN;Natal;Nordeste
2014 Feb;0,81;RN;Natal;Nordeste
2014 Mar;1,02;RN;Natal;Nordeste
2014 Apr;0,45;RN;Natal;Nordeste
2014 May;0,84;RN;Natal;Nordeste
2014 Jun;0,8;RN;Natal;Nordeste
2014 Jul;0,11;RN;Natal;Nordeste
2014 Aug;0,45;RN;Natal;Nordeste
2014 Sep;0,82;RN;Natal;Nordeste
2014 Oct;1,02;RN;Natal;Nordeste
2014 Nov;0,11;RN;Natal;Nordeste
2014 Dec;0,45;RN;Natal;Nordeste
2015 Jan;1,15;RN;Natal;Nordeste
2015 Feb;0,8;RN;Natal;Nordeste
2015 Mar;1,21;RN;Natal;Nordeste
2015 Apr;0,65;RN;Natal;Nordeste
2015 May;0,22;RN;Natal;Nordeste
2015 Jun;0,44;RN;Natal;Nordeste
2015 Jul;0,57;RN;Natal;Nordeste
2015 Aug;0,89;RN;Natal;Nordeste
2015 Sep;0,98;RN;Natal;Nordeste
2015 Oct;0,65;RN;Natal;Nordeste
2015 Nov;0,66;RN;Natal;Nordeste
2015 Dec;0,98;RN;Natal;Nordeste
2016 Jan;0,67;RN;Natal;Nordeste
2016 Feb;0,11;RN;Natal;Nordeste
2016 Mar;1,09;RN;Natal;Nordeste
2016 Apr;0,54;RN;Natal;Nordeste
2016 May;0,42;RN;Natal;Nordeste
2016 Jun;0,88;RN;Natal;Nordeste
2016 Jul;0,44;RN;Natal;Nordeste
2016 Aug;0,92;RN;Natal;Nordeste
2016 Sep;0;RN;Natal;Nordeste
2016 Oct;0,34;RN;Natal;Nordeste
2016 Nov;0,54;RN;Natal;Nordeste
2016 Dec;0,11;RN;Natal;Nordeste
2017 Jan;0,99;RN;Natal;Nordeste
2017 Feb;0,78;RN;Natal;Nordeste
2017 Mar;0,83;RN;Natal;Nordeste
2017 Apr;0,78;RN;Natal;Nordeste
2017 May;0,31;RN;Natal;Nordeste
2017 Jun;0,95;RN;Natal;Nordeste
2017 Jul;1,14;RN;Natal;Nordeste
2017 Aug;0,93;RN;Natal;Nordeste
2017 Sep;0,82;RN;Natal;Nordeste
2017 Oct;0,91;RN;Natal;Nordeste
2017 Nov;0,19;RN;Natal;Nordeste
2017 Dec;0,47;RN;Natal;Nordeste
2018 Jan;0,85;RN;Natal;Nordeste
2018 Feb;0,86;RN;Natal;Nordeste
2018 Mar;0,43;RN;Natal;Nordeste
2018 Apr;0,74;RN;Natal;Nordeste
2018 May;1,3;RN;Natal;Nordeste
2018 Jun;0,98;RN;Natal;Nordeste
2018 Jul;0,95;RN;Natal;Nordeste
2018 Aug;0,53;RN;Natal;Nordeste
2018 Sep;0,73;RN;Natal;Nordeste
2018 Oct;0,87;RN;Natal;Nordeste
2018 Nov;0,62;RN;Natal;Nordeste
2018 Dec;0,41;RN;Natal;Nordeste
2019 Jan;0,74;RN;Natal;Nordeste
2019 Feb;0,52;RN;Natal;Nordeste
2019 Mar;0,54;RN;Natal;Nordeste
2019 Apr;0,74;RN;Natal;Nordeste
2019 May;0,49;RN;Natal;Nordeste
2019 Jun;0,41;RN;Natal;Nordeste
2019 Jul;0,76;RN;Natal;Nordeste
2019 Aug;0,72;RN;Natal;Nordeste
2019 Sep;0,73;RN;Natal;Nordeste
2019 Oct;0,49;RN;Natal;Nordeste
2019 Nov;0,85;RN;Natal;Nordeste
2019 Dec;0,97;RN;Natal;Nordeste
2020 Jan;0,3;RN;Natal;Nordeste
2020 Feb;0,2;RN;Natal;Nordeste
2020 Mar;0,64;RN;Natal;Nordeste
2020 Apr;0,43;RN;Natal;Nordeste
2020 May;0,2;RN;Natal;Nordeste
2020 Jun;0,38;RN;Natal;Nordeste
2020 Jul;0,22;RN;Natal;Nordeste
2020 Aug;0,65;RN;Natal;Nordeste
2020 Sep;0,5;RN;Natal;Nordeste
2020 Oct;0,49;RN;Natal;Nordeste
2020 Nov;0,36;RN;Natal;Nordeste
2020 Dec;0,6;RN;Natal;Nordeste
2000 Jan;1,51;PB;Joao Pessoa;Nordeste
2000 Feb;3,01;PB;Joao Pessoa;Nordeste
2000 Mar;2,4;PB;Joao Pessoa;Nordeste
2000 Apr;1,69;PB;Joao Pessoa;Nordeste
2000 May;2,02;PB;Joao Pessoa;Nordeste
2000 Jun;2,14;PB;Joao Pessoa;Nordeste
2000 Jul;1,55;PB;Joao Pessoa;Nordeste
2000 Aug;0,67;PB;Joao Pessoa;Nordeste
2000 Sep;1,81;PB;Joao Pessoa;Nordeste
2000 Oct;2,15;PB;Joao Pessoa;Nordeste
2000 Nov;1,33;PB;Joao Pessoa;Nordeste
2000 Dec;1,12;PB;Joao Pessoa;Nordeste
2001 Jan;1,24;PB;Joao Pessoa;Nordeste
2001 Feb;1,51;PB;Joao Pessoa;Nordeste
2001 Mar;1,74;PB;Joao Pessoa;Nordeste
2001 Apr;1,46;PB;Joao Pessoa;Nordeste
2001 May;2,83;PB;Joao Pessoa;Nordeste
2001 Jun;1,86;PB;Joao Pessoa;Nordeste
2001 Jul;1,06;PB;Joao Pessoa;Nordeste
2001 Aug;1,6;PB;Joao Pessoa;Nordeste
2001 Sep;1,23;PB;Joao Pessoa;Nordeste
2001 Oct;1,97;PB;Joao Pessoa;Nordeste
2001 Nov;2,06;PB;Joao Pessoa;Nordeste
2001 Dec;2,72;PB;Joao Pessoa;Nordeste
2002 Jan;1,02;PB;Joao Pessoa;Nordeste
2002 Feb;2,11;PB;Joao Pessoa;Nordeste
2002 Mar;1,76;PB;Joao Pessoa;Nordeste
2002 Apr;1,12;PB;Joao Pessoa;Nordeste
2002 May;1,81;PB;Joao Pessoa;Nordeste
2002 Jun;2,38;PB;Joao Pessoa;Nordeste
2002 Jul;0,94;PB;Joao Pessoa;Nordeste
2002 Aug;2,73;PB;Joao Pessoa;Nordeste
2002 Sep;2,25;PB;Joao Pessoa;Nordeste
2002 Oct;1,87;PB;Joao Pessoa;Nordeste
2002 Nov;2,81;PB;Joao Pessoa;Nordeste
2002 Dec;3,35;PB;Joao Pessoa;Nordeste
2003 Jan;2,49;PB;Joao Pessoa;Nordeste
2003 Feb;1,52;PB;Joao Pessoa;Nordeste
2003 Mar;1,62;PB;Joao Pessoa;Nordeste
2003 Apr;2;PB;Joao Pessoa;Nordeste
2003 May;2,56;PB;Joao Pessoa;Nordeste
2003 Jun;2,01;PB;Joao Pessoa;Nordeste
2003 Jul;1,61;PB;Joao Pessoa;Nordeste
2003 Aug;1,7;PB;Joao Pessoa;Nordeste
2003 Sep;1,79;PB;Joao Pessoa;Nordeste
2003 Oct;1;PB;Joao Pessoa;Nordeste
2003 Nov;0,77;PB;Joao Pessoa;Nordeste
2003 Dec;2,17;PB;Joao Pessoa;Nordeste
2004 Jan;1,42;PB;Joao Pessoa;Nordeste
2004 Feb;1,46;PB;Joao Pessoa;Nordeste
2004 Mar;1,26;PB;Joao Pessoa;Nordeste
2004 Apr;0,92;PB;Joao Pessoa;Nordeste
2004 May;1,25;PB;Joao Pessoa;Nordeste
2004 Jun;1,53;PB;Joao Pessoa;Nordeste
2004 Jul;1,21;PB;Joao Pessoa;Nordeste
2004 Aug;1,72;PB;Joao Pessoa;Nordeste
2004 Sep;1,25;PB;Joao Pessoa;Nordeste
2004 Oct;1,86;PB;Joao Pessoa;Nordeste
2004 Nov;1,57;PB;Joao Pessoa;Nordeste
2004 Dec;1,4;PB;Joao Pessoa;Nordeste
2005 Jan;2,65;PB;Joao Pessoa;Nordeste
2005 Feb;2,32;PB;Joao Pessoa;Nordeste
2005 Mar;1,44;PB;Joao Pessoa;Nordeste
2005 Apr;1,62;PB;Joao Pessoa;Nordeste
2005 May;0,92;PB;Joao Pessoa;Nordeste
2005 Jun;1,78;PB;Joao Pessoa;Nordeste
2005 Jul;0,86;PB;Joao Pessoa;Nordeste
2005 Aug;1,53;PB;Joao Pessoa;Nordeste
2005 Sep;1,62;PB;Joao Pessoa;Nordeste
2005 Oct;1,55;PB;Joao Pessoa;Nordeste
2005 Nov;1,41;PB;Joao Pessoa;Nordeste
2005 Dec;2,86;PB;Joao Pessoa;Nordeste
2006 Jan;1,3;PB;Joao Pessoa;Nordeste
2006 Feb;2,01;PB;Joao Pessoa;Nordeste
2006 Mar;0,8;PB;Joao Pessoa;Nordeste
2006 Apr;2,14;PB;Joao Pessoa;Nordeste
2006 May;1,07;PB;Joao Pessoa;Nordeste
2006 Jun;1,12;PB;Joao Pessoa;Nordeste
2006 Jul;0,72;PB;Joao Pessoa;Nordeste
2006 Aug;0,93;PB;Joao Pessoa;Nordeste
2006 Sep;1,93;PB;Joao Pessoa;Nordeste
2006 Oct;0,94;PB;Joao Pessoa;Nordeste
2006 Nov;2,05;PB;Joao Pessoa;Nordeste
2006 Dec;1,19;PB;Joao Pessoa;Nordeste
2007 Jan;1,03;PB;Joao Pessoa;Nordeste
2007 Feb;1,03;PB;Joao Pessoa;Nordeste
2007 Mar;0,3;PB;Joao Pessoa;Nordeste
2007 Apr;1,19;PB;Joao Pessoa;Nordeste
2007 May;1,15;PB;Joao Pessoa;Nordeste
2007 Jun;1,47;PB;Joao Pessoa;Nordeste
2007 Jul;1,01;PB;Joao Pessoa;Nordeste
2007 Aug;1,13;PB;Joao Pessoa;Nordeste
2007 Sep;1,76;PB;Joao Pessoa;Nordeste
2007 Oct;1,26;PB;Joao Pessoa;Nordeste
2007 Nov;1,29;PB;Joao Pessoa;Nordeste
2007 Dec;2,97;PB;Joao Pessoa;Nordeste
2008 Jan;1,29;PB;Joao Pessoa;Nordeste
2008 Feb;0,41;PB;Joao Pessoa;Nordeste
2008 Mar;1,72;PB;Joao Pessoa;Nordeste
2008 Apr;1,18;PB;Joao Pessoa;Nordeste
2008 May;1,78;PB;Joao Pessoa;Nordeste
2008 Jun;1,53;PB;Joao Pessoa;Nordeste
2008 Jul;1,34;PB;Joao Pessoa;Nordeste
2008 Aug;1,27;PB;Joao Pessoa;Nordeste
2008 Sep;2,38;PB;Joao Pessoa;Nordeste
2008 Oct;1,45;PB;Joao Pessoa;Nordeste
2008 Nov;1,34;PB;Joao Pessoa;Nordeste
2008 Dec;1,81;PB;Joao Pessoa;Nordeste
2009 Jan;0,82;PB;Joao Pessoa;Nordeste
2009 Feb;1,51;PB;Joao Pessoa;Nordeste
2009 Mar;1,09;PB;Joao Pessoa;Nordeste
2009 Apr;2,21;PB;Joao Pessoa;Nordeste
2009 May;1,39;PB;Joao Pessoa;Nordeste
2009 Jun;1;PB;Joao Pessoa;Nordeste
2009 Jul;0,96;PB;Joao Pessoa;Nordeste
2009 Aug;2,43;PB;Joao Pessoa;Nordeste
2009 Sep;1,36;PB;Joao Pessoa;Nordeste
2009 Oct;0,82;PB;Joao Pessoa;Nordeste
2009 Nov;1,48;PB;Joao Pessoa;Nordeste
2009 Dec;1,49;PB;Joao Pessoa;Nordeste
2010 Jan;1,92;PB;Joao Pessoa;Nordeste
2010 Feb;1,11;PB;Joao Pessoa;Nordeste
2010 Mar;2,26;PB;Joao Pessoa;Nordeste
2010 Apr;1,74;PB;Joao Pessoa;Nordeste
2010 May;2,05;PB;Joao Pessoa;Nordeste
2010 Jun;1,35;PB;Joao Pessoa;Nordeste
2010 Jul;1,72;PB;Joao Pessoa;Nordeste
2010 Aug;1,06;PB;Joao Pessoa;Nordeste
2010 Sep;0,84;PB;Joao Pessoa;Nordeste
2010 Oct;1,2;PB;Joao Pessoa;Nordeste
2010 Nov;1,72;PB;Joao Pessoa;Nordeste
2010 Dec;1,96;PB;Joao Pessoa;Nordeste
2011 Jan;1,18;PB;Joao Pessoa;Nordeste
2011 Feb;0,95;PB;Joao Pessoa;Nordeste
2011 Mar;1,04;PB;Joao Pessoa;Nordeste
2011 Apr;1,83;PB;Joao Pessoa;Nordeste
2011 May;0,39;PB;Joao Pessoa;Nordeste
2011 Jun;1,16;PB;Joao Pessoa;Nordeste
2011 Jul;1,12;PB;Joao Pessoa;Nordeste
2011 Aug;1,68;PB;Joao Pessoa;Nordeste
2011 Sep;0,93;PB;Joao Pessoa;Nordeste
2011 Oct;0,91;PB;Joao Pessoa;Nordeste
2011 Nov;1,03;PB;Joao Pessoa;Nordeste
2011 Dec;2,06;PB;Joao Pessoa;Nordeste
2012 Jan;2,13;PB;Joao Pessoa;Nordeste
2012 Feb;0,9;PB;Joao Pessoa;Nordeste
2012 Mar;1,05;PB;Joao Pessoa;Nordeste
2012 Apr;1,92;PB;Joao Pessoa;Nordeste
2012 May;0,66;PB;Joao Pessoa;Nordeste
2012 Jun;1,98;PB;Joao Pessoa;Nordeste
2012 Jul;1,64;PB;Joao Pessoa;Nordeste
2012 Aug;1,03;PB;Joao Pessoa;Nordeste
2012 Sep;1,16;PB;Joao Pessoa;Nordeste
2012 Oct;1,08;PB;Joao Pessoa;Nordeste
2012 Nov;1,29;PB;Joao Pessoa;Nordeste
2012 Dec;2,03;PB;Joao Pessoa;Nordeste
2013 Jan;1,3;PB;Joao Pessoa;Nordeste
2013 Feb;1,15;PB;Joao Pessoa;Nordeste
2013 Mar;1,3;PB;Joao Pessoa;Nordeste
2013 Apr;1,43;PB;Joao Pessoa;Nordeste
2013 May;1,69;PB;Joao Pessoa;Nordeste
2013 Jun;1,4;PB;Joao Pessoa;Nordeste
2013 Jul;1,05;PB;Joao Pessoa;Nordeste
2013 Aug;0,65;PB;Joao Pessoa;Nordeste
2013 Sep;1,15;PB;Joao Pessoa;Nordeste
2013 Oct;1,4;PB;Joao Pessoa;Nordeste
2013 Nov;1,3;PB;Joao Pessoa;Nordeste
2013 Dec;0,77;PB;Joao Pessoa;Nordeste
2014 Jan;1;PB;Joao Pessoa;Nordeste
2014 Feb;0,9;PB;Joao Pessoa;Nordeste
2014 Mar;1,17;PB;Joao Pessoa;Nordeste
2014 Apr;2,16;PB;Joao Pessoa;Nordeste
2014 May;1,24;PB;Joao Pessoa;Nordeste
2014 Jun;1,41;PB;Joao Pessoa;Nordeste
2014 Jul;0,87;PB;Joao Pessoa;Nordeste
2014 Aug;0,76;PB;Joao Pessoa;Nordeste
2014 Sep;0,5;PB;Joao Pessoa;Nordeste
2014 Oct;1,13;PB;Joao Pessoa;Nordeste
2014 Nov;1,74;PB;Joao Pessoa;Nordeste
2014 Dec;1,37;PB;Joao Pessoa;Nordeste
2015 Jan;1,54;PB;Joao Pessoa;Nordeste
2015 Feb;1,5;PB;Joao Pessoa;Nordeste
2015 Mar;1,13;PB;Joao Pessoa;Nordeste
2015 Apr;0,98;PB;Joao Pessoa;Nordeste
2015 May;1,64;PB;Joao Pessoa;Nordeste
2015 Jun;1,03;PB;Joao Pessoa;Nordeste
2015 Jul;1,01;PB;Joao Pessoa;Nordeste
2015 Aug;1,14;PB;Joao Pessoa;Nordeste
2015 Sep;1,1;PB;Joao Pessoa;Nordeste
2015 Oct;1,34;PB;Joao Pessoa;Nordeste
2015 Nov;1,97;PB;Joao Pessoa;Nordeste
2015 Dec;1,39;PB;Joao Pessoa;Nordeste
2016 Jan;1,48;PB;Joao Pessoa;Nordeste
2016 Feb;1,08;PB;Joao Pessoa;Nordeste
